unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
Dirección de Coordinación con el Sistema Científico,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Política Científica y Desarrollo Tecnológico,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,ROSKELL,Denise,Femenino,"Resolución 67/2020 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/BKq1PyHn.pdf,01/02/2020
Dirección de Promoción Científico Tecnológica,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Política Científica y Desarrollo Tecnológico,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,OTEIZA ABAD,Lucía,Femenino,"Resolución 3/2026 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/ar-b/resolucion/2026/3/562780,01/12/2025
Dirección de Divulgación Tecnológica para la Inclusión Social,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Política Científica y Desarrollo Tecnológico,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,DURAN,María Sol,Femenino,"Resolución 179/2020 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/0YWJZ9Tv.pdf,11/12/2019
Directorio,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Comisión de Investigaciones Científicas (CIC),Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/cic,SUAREZ,Diana Valeria,Femenino,Decreto 1965/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/1965/459534,07/09/2024
Dirección de Diseño Audiovisual y Contenidos,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Comunicación y Prensa de los Sectores Productivos,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,MINOLI,Pilar,Femenino,"Resolución 420/2020 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/Bjb88jtw.pdf,01/06/2020
Dirección de Marketing y Comunicación Turística,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Promoción y Coordinación Turística,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,RODRIGUEZ,María Emilia ,Femenino,"Resolución 401/2025 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/ar-b/resolucion/2025/401/542625,15/09/2025
Dirección de Acciones Promocionales,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Promoción y Coordinación Turística,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,HUALDE,Diego Thomás,Masculino,"Resolución 226/2020 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/BjbJ2Ecw.pdf,05/02/2020
Dirección de Coordinación Turística,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Promoción y Coordinación Turística,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,EUGSTER ,Sofía Ruth,Femenino,"Resolución 182/2024 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/ar-b/resolucion/2024/182/437292,01/04/2024
"Dirección de Congresos, Convenciones y Eventos","Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Promoción y Coordinación Turística,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,CARATTI,Melina Verónica,Femenino,"Resolución 349/2021 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gov.ar/documentos/0ZAGzvCq.pdf,01/05/2021
Dirección de Registro y Fiscalización,"Ministerio de Producción, Ciencia e Innovación Tecnológica","Dirección Provincial de Administración, Registro y Fiscalización",Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,MURACE,Micaela,Femenino,"Resolución 141/2021 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gov.ar/documentos/04QrroUN.pdf,02/02/2021
Dirección de Desarrollo Turístico,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Innovación Estratégica en Turismo,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,UKELZON KALASIAN,Carolina,Femenino,"Resolución 584/2022 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/Vmb6ppud.pdf,01/09/2022
Dirección de Normalización y Calidad Turística,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Innovación Estratégica en Turismo,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,RAVLIC,Iván Leandro,Masculino,"Resolución 154/2025 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/ar-b/resolucion/2025/154/512220,01/04/2025
Dirección de Productos Turísticos,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Innovación Estratégica en Turismo,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,EQUISITO,Darío Santiago,Masculino,"Resolución 676/2022 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/x6vo4NSY.pdf,01/10/2022
Dirección de Datos Turísticos,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Innovación Estratégica en Turismo,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,_____,_,Masculino,,,
Dirección de Turismo de la Comunidad,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Innovación Estratégica en Turismo,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,FERNANDEZ,Daniela Mariel,Femenino,"Resolución 348/2024 del Ministerio de Producción, Ciencia e Innovación Tecnólogica",https://normas.gba.gob.ar/ar-b/resolucion/2024/348/456194,01/09/2024
Dirección de Registros Mineros,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Gestión Minera,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,LINARES ,Santiago Jesús,Masculino,"Resolución 131/2024 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/ar-b/resolucion/2024/131/429587,
Dirección de Catastro Minero ,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Gestión Minera,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,LIAUDAT,Gonzalo,Masculino,"Resolución 105/2020 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/x6OAYnhY.pdf,01/01/2020
Dirección de Sumarios,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Gestión Minera,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,PUGLIA,Cristian David,Masculino,"Resolución 371/2020 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/Bl79W7fY.pdf,01/04/2020
Dirección de Investigación y Formación Minera ,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Política Minera,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,PERTIERRA,Nicolás,Masculino,"Resolución 73/2024 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/ar-b/resolucion/2024/73/426764,01/01/2024
Dirección Técnica y Ambiental,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Fiscalización,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,PROFETA,Lihuel Andrés,Masculino,"Resolución 73/2024 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/ar-b/resolucion/2024/73/426764,08/12/2023
Dirección de Guías de Tránsito de Minerales,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Fiscalización,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,MANNO,Hernán Darío,Masculino,"Resolución 342/2020 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/xa9Jwnh3.pdf,01/04/2020
Dirección de Coordinación de Políticas Productivas ,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Desarrollo Productivo,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,MANSO,Melina Gabriela,Femenino,"Resolución 597/2022 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/Bl6Nw9uY.pdf,02/09/2022
Dirección de Planeamiento y Estudios Productivos ,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Desarrollo Productivo,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,TISSERA,Facundo,Masculino,Resolución 308/2018 del Ministerio de Producción,https://normas.gba.gob.ar/documentos/04QbkpcN.pdf,01/01/2018
Dirección de Desarrollo Productivo Territorial,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Desarrollo Territorial y PyMEs,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,GUTIERREZ,Pablo Nicolás,Masculino,"Resolución 212/2022 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/xAAklpCR.pdf,01/03/2022
Dirección de Planeamiento Industrial,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Desarrollo Industrial,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,Dirección de Planeamiento Industrial,EICHMANN,Cristian,Masculino,Resolución 284/2019 del Ministerio de Producción,https://normas.gba.gob.ar/documentos/BdNjozcO.pdf,01/10/2019
Dirección de Promoción y Desarrollo Comercial,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Promoción y Desarrollo Comercial,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,SAGARNA,María Luz,Femenino,"Resolución 740/2022 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/BM4klqSa.pdf,01/12/2022
Dirección de Fiscalización de Comercio,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Promoción y Desarrollo Comercial,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,PITTIER,Juan Bautista,Masculino,"Resolución 887/2021 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gov.ar/documentos/VWqXOohY.pdf,01/10/2021
Dirección de Defensa de las y los Consumidores y Usuarios,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Defensa de los Derechos de las y los Consumidores y Usuarios,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,MURGA,Carolina,Femenino,"Resolución 360/2020 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/B3zNz8i7.pdf,02/03/2020
Dirección de Promoción y Desarrollo de Inversiones,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Promoción de Inversiones y Comercio Exterior,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,MOLINA,Mariela ,Femenino,"Resolución 84/2021 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/documentos/BLmowmuM.pdf,01/01/2021
Dirección de Promoción y Desarrollo de Exportaciones,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Promoción de Inversiones y Comercio Exterior,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,TRAVAGLIO, Ana Paula,Femenino,"Resolución 102/2024 del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/ar-b/resolucion/2024/102/429182,01/04/2024
Dirección de Registro y Fiscalización de Cooperativas,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Registro y Fiscalización Cooperativa,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,VILLALBA,Facundo,Masculino,"Resolución 38/2026 del Instituto Provincial de Asociativismo y Cooperativismo del Ministerio de Producción, Ciencia e Innovación Tecnológica",https://normas.gba.gob.ar/ar-b/resolucion/2026/38/568702,01/02/2026
Dirección de Estadísticas y Análisis,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Registro y Fiscalización Cooperativa,Decreto 208/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/208/421246,08/03/2024,https://www.gba.gob.ar/produccion,CUBRIA,Francisco,Masculino,Resolución 189/2025 del Instituto Provincial de Asociativismo y Cooperativismo,https://normas.gba.gob.ar/ar-b/resolucion/2025/189/525463,01/05/2025
Dirección de Fortalecimiento de Cooperativas,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Promocion para el Desarrollo del Asociativismo y Cooperativismo,Decreto 54/2020,https://normas.gba.gob.ar/documentos/VRGbj6hy.pdf,31/01/2020,https://www.gba.gob.ar/produccion,CALCAGNO,Carolina,Femenino,Resolución 175/2025 del Instituto Provincial de Asociativismo y Cooperativismo,https://normas.gba.gob.ar/ar-b/resolucion/2025/175/525454,01/05/2025
DIRECCIÓN DE FORMACION Y CAPACITACION,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Promocion para el Desarrollo del Asociativismo y Cooperativismo,Decreto 208/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/208/421246,08/03/2024,https://www.gba.gob.ar/produccion,VILLANUEVA RUIZ,Rafael Mateo,Masculino,Resolución 18/2026 del Instituto Provincial de Asociativismo y Cooperativismo,https://normas.gba.gob.ar/ar-b/resolucion/2026/18/564184,01/01/2026
Direccion de Contabilidad,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección General de Administración,Decreto 208/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/208/421246,08/03/2024,https://www.gba.gob.ar/produccion,ROMAC MARCUZZI,Diego Sebastián,Masculino,Resolución 2/2024 del Instituto Provincial de Asociativismo y Cooperativismo,https://normas.gba.gob.ar/ar-b/resolucion/2024/2/430006,01/04/2024
DIRECCION DELEGADA DE LA DIRECCIÓN PROVINCIAL DE PERSONAL,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección General de Administración,Decreto 208/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/208/421246,08/03/2024,https://www.gba.gob.ar/produccion,ORELLANA,Alan Norberto,Masculino,Resolución 2/2024 del Instituto Provincial de Asociativismo y Cooperativismo,https://normas.gba.gob.ar/ar-b/resolucion/2024/2/430006,01/04/2024
DIRECCION DE COMPRAS Y CONTRATACIONES Y SERVICIOS GENERALES,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección General de Administración,Decreto 208/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/208/421246,08/03/2024,https://www.gba.gob.ar/produccion,HEINDL,Daiana Daniela,Femenino,Resolución 2/2024 del Instituto Provincial de Asociativismo y Cooperativismo,https://normas.gba.gob.ar/ar-b/resolucion/2024/2/430006,01/04/2024
GERENCIA DE ADMINISTRACIÓN,"Ministerio de Producción, Ciencia e Innovación Tecnológica",SUBGERENCIA GENERAL,Decreto 962/1999,https://normas.gba.gob.ar/ar-b/decreto/1999/962/60740,08/06/1999,http://www.astillero.gba.gov.ar/,SANCHEZ,Eladio,Masculino,Resolución 44/2024 del Ente Administrador del Astillero Río Santiago,https://normas.gba.gov.ar/ar-b/resolucion/2024/44/451237,01/02/2024
GERENCIA DE RECURSOS HUMANOS,"Ministerio de Producción, Ciencia e Innovación Tecnológica",SUBGERENCIA GENERAL,Decreto 962/1999,https://normas.gba.gob.ar/ar-b/decreto/1999/962/60740,08/06/1999,http://www.astillero.gba.gov.ar/,ANTUNEZ,Victor Martín,Masculino,Resolución 26/2024 del Ente Administrador del Astillero Río Santiago,https://normas.gba.gov.ar/ar-b/resolucion/2024/26/451233,10/01/2024
Dirección Provincial de Comunicación y Divulgación Científica,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Directorio,Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/cic,BADENES,Natalia,Femenino,Decreto 474/2022,https://normas.gba.gob.ar/documentos/xAALlXcR.pdf,01/04/2022
Dirección Provincial de Vinculación y Transferencia,"Ministerio de Ciencia, Tecnología e Innovación",Directorio,Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/ciencia,CAVANAGH,Matías Toribio,Masculino,Resolución 462/2025 del Comisión de Investigaciones Científicas,https://normas.gba.gob.ar/ar-b/resolucion/2025/462/531851,18/08/2025
"Dirección Provincial de Gestión, Seguimiento y Desarrollo de la Actividad Científica","Ministerio de Producción, Ciencia e Innovación Tecnológica",Directorio,Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/ciencia,SILVA,Mariela Viviana,Femenino,Decreto 796/2022,https://normas.gba.gob.ar/documentos/021DWJUr.pdf,01/05/2022
Dirección Provincial de Administración Científica y Técnica,"Ministerio de Ciencia, Tecnología e Innovación",Directorio,Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/ciencia,RAFFO,Mariano,Masculino,Resolución 108/2024 del Comisión de Investigaciones Científicas (CIC),https://normas.gba.gob.ar/ar-b/resolucion/2024/108/423943,01/03/2024
Unidad de Coordinación y Control de Gestión,"Ministerio de Ciencia, Tecnología e Innovación",Directorio,Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/ciencia,SCHAPACHNIK,Fernando Pablo,Masculino,Resolución 321/2025 de la Comisión de Investigaciones Científicas (CIC),https://normas.gba.gob.ar/ar-b/resolucion/2025/321/518213,01/07/2025
Secretaría Administrativa del Directorio,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Directorio,Decreto-ley 7385/1968,https://normas.gba.gob.ar/documentos/qxDgJty0.html,24/04/1968,https://www.gba.gob.ar/cic,PASCUAL,Florencia,Femenino,Resolución 258/2026 del Comisión de Investigaciones Científicas (CIC),https://normas.gba.gob.ar/ar-b/resolucion/2026/258/591000,01/04/2026
MIEMBROS DIRECTORIO (CIC),"Ministerio de Producción, Ciencia e Innovación Tecnológica",Directorio,Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/cic,,,,,,
DIRECCIÓN DE PUBLICACIONES Y CONTENIDOS ESPECIALES,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Comunicación y Divulgación Científica,Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/cic,ARMENTIA,Manuel Alejandro ,Masculino,Decreto 2334/2023,https://normas.gba.gob.ar/ar-b/decreto/2023/2334/402894,01/10/2023
DIRECCIÓN DE GESTIÓN DE LA INNOVACIÓN Y PROGRAMAS ESPECIALES,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Vinculación y Transferencia,Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/cic,MONASTERIOS,Claudia Sabrina,Femenino,Resolución 237/2024 del Comisión de Investigaciones Científicas,https://normas.gba.gob.ar/ar-b/resolucion/2024/237/433110,07/03/2024
DIRECCIÓN DE GESTIÓN CIENTÍFICA,"Ministerio de Producción, Ciencia e Innovación Tecnológica","Dirección Provincial de Gestión, Seguimiento y Desarrollo de la Actividad Científica",Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/cic,PEREZ,Graciela Elizabeth,Femenino,Resolución 430/2025 del Comisión de Investigaciones Científicas,https://normas.gba.gob.ar/ar-b/resolucion/2025/430/528506,12/05/2025
DIRECCIÓN DE SERVICIOS TÉCNICOS Y ADMINISTRATIVOS,"Ministerio de Producción, Ciencia e Innovación Tecnológica",Dirección Provincial de Administración Científica y Técnica,Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/cic,MELA,Lorena Silvia,Femenino,Decreto 3/2023,https://normas.gba.gob.ar/documentos/Be4XZ6Cj.pdf,01/12/2022
Miembro Directorio I (CIC),"Ministerio de Producción, Ciencia e Innovación Tecnológica",MIEMBROS DIRECTORIO (CIC),Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/cic,ACHILLI ,Emiliano Adrián,Masculino,Decreto 2671/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/2671/544983,01/09/2025
Miembro Directorio II (CIC),"Ministerio de Producción, Ciencia e Innovación Tecnológica",MIEMBROS DIRECTORIO (CIC),Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/cic,GOREN,Nora Judith,Femenino,Decreto 1965/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/1965/459534,07/09/2024
Miembro Directorio III (CIC),"Ministerio de Producción, Ciencia e Innovación Tecnológica",MIEMBROS DIRECTORIO (CIC),Decreto 156/2017 E,https://normas.gba.gob.ar/ar-b/decreto/2017/156e/20576,06/06/2017,https://www.gba.gob.ar/cic,GALLEGOS,Ernesto,Masculino,Decreto 1965/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/1965/459534,07/09/2024
